average_rating,brand,category,id,name,price,primary_category,sold,total_rating,url
4.6,KEIO NIPPON,Túi thời trang nam,50293685,[ KEIO NIPPON ] Ví Nam Da Bò Cao Cấp Kiểu Ngang | Bóp Da Bò Nam Ngang Cánh Lật ,219000,Ví nam,722,255,https://tiki.vn/keio-nippon-vi-nam-da-bo-cao-cap-kieu-ngang-bop-da-bo-nam-ngang-canh-lat-p48256263.html?
4.7,Bụi Leather,Túi thời trang nam,124966192,"Ví nam, bóp nam da bò sáp Mexico Bụi Leather V102 - Bảo hành 12 tháng",190000,Ví nam,638,249,https://tiki.vn/vi-nam-bop-nam-da-bo-sap-mexico-bui-leather-v102-bao-hanh-12-thang-p124966188.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.123214_Y.1206477_Z.2864601_CN.Vi-da&itm_medium=CPC&itm_source=tiki-ads&
4.6,VinBuy,Túi thời trang nam,76152031,"Ví Nam, Nữ Cầm Tay Cao Cấp VinBuy – Bóp Nam, Nữ Kiểu Dáng Sang Trọng Cao Cấp Dành Cho Doanh Nhân – Hàng Chính Hãng VinBuy",98000,Ví nam,1241,475,https://tiki.vn/vi-nam-nu-cam-tay-cao-cap-vinbuy-bop-nam-nu-kieu-dang-sang-trong-cao-cap-danh-cho-doanh-nhan-hang-chinh-hang-vinbuy-p76152029.html?
4.8,Bụi Leather,Túi thời trang nam,125290048,"Ví nam, bóp nam da bò Saffiano Bụi Leather V141 - Bảo hành 12 tháng",214000,Ví nam,1223,453,https://tiki.vn/vi-nam-bop-nam-da-bo-saffiano-bui-leather-v141-bao-hanh-12-thang-p125290044.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.169021_Y.1751348_Z.3329719_CN.Nhom-vi-da&itm_medium=CPC&itm_source=tiki-ads&
4.8,Bụi Leather,Túi thời trang nam,125290046,"Ví nam, bóp nam da bò Saffiano Bụi Leather V141 - Bảo hành 12 tháng",209000,Ví nam,1223,453,https://tiki.vn/vi-nam-bop-nam-da-bo-saffiano-bui-leather-v141-bao-hanh-12-thang-p125290044.html?
3.0,ANANSHOP688,Túi thời trang nam,198482279,Ví nam 100% da bò thật cao cấp phong cách mới,255000,Ví nam,4,2,https://tiki.vn/vi-nam-100-da-bo-that-cao-cap-phong-cach-moi-p198482275.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293220_Y.1875540_Z.3954599_CN.AUTO---Vi-nam-dung---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.6,ANANSHOP688,Túi thời trang nam,184123554,Túi xách nam thời trang công sở chống thấm nước cao cấp,425000,Túi xách công sở nam,40,8,https://tiki.vn/tui-xach-nam-thoi-trang-cong-so-chong-tham-nuoc-cao-cap-p184123552.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293204_Y.1875524_Z.3954394_CN.AUTO---Tui-xach-cong-so-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.6,ANANSHOP688,Túi thời trang nam,185995686,Túi đeo chéo đeo ngực nam đa năng cao cấp phong cách mới,245000,Túi đeo chéo nam,49,14,https://tiki.vn/tui-deo-cheo-deo-nguc-nam-da-nang-cao-cap-phong-cach-moi-p185995682.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293209_Y.1875529_Z.3954466_CN.AUTO---Tui-deo-cheo-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.8,ANANSHOP688,Túi thời trang nam,77746663,Túi đeo chéo nam vải canvas cao cấp phong cách mới,325000,Túi đeo chéo nam,129,32,https://tiki.vn/tui-deo-cheo-nam-vai-canvas-cao-cap-phong-cach-moi-p77746659.html?
5.0,GREPACO,Túi thời trang nam,116726546,Túi Đeo Chéo Grepaco Nam Nữ Unisex Vải Bố Canvas Tote Chống Nước Dạng Dây Đeo Vai Xách Đa Năng Đựng Điện Thoại Tiền Đi Học Du Lịch Thể Thao Size Mini Phong Cách Thời Trang Hàn Quốc,99000,Túi đeo chéo nam,89,23,https://tiki.vn/tui-deo-cheo-grepaco-nam-nu-unisex-vai-bo-canvas-tote-chong-nuoc-dang-day-deo-vai-xach-da-nang-dung-dien-thoai-tien-di-hoc-du-lich-the-thao-size-mini-phong-cach-thoi-trang-han-quoc-p116726545.html?
4.7,KEIO NIPPON,Túi thời trang nam,76750112,"Ví Da Bò Nam KEIO NIPPON Cao Cấp Nhập Khẩu Italia, Khóa Kéo, Kích Thước 12x9,5cm DBNKK12",219000,Ví nam,402,175,https://tiki.vn/vi-da-bo-nam-keio-nippon-cao-cap-nhap-khau-italia-khoa-keo-kich-thuoc-12x9-5cm-dbnkk12-p72769110.html?
4.7,Bụi Leather,Túi thời trang nam,124966192,"Ví nam, bóp nam da bò sáp Mexico Bụi Leather V102 - Bảo hành 12 tháng",190000,Ví nam,638,249,https://tiki.vn/vi-nam-bop-nam-da-bo-sap-mexico-bui-leather-v102-bao-hanh-12-thang-p124966188.html?
4.5,US ARMY,Túi thời trang nam,191820417,"Túi Đeo Chéo Nam Thể Thao US ARMY, Túi Đeo Bao Tử  Đeo Bụng Lính Mỹ Phong Cách Chất Vải Kaki Cao Cấp Chồng Nước Nhẹ - HÀNG CHÍNH HÃNG",129500,Túi đeo chéo nam,87,34,https://tiki.vn/tui-deo-cheo-nam-the-thao-us-army-tui-deo-bao-tu-deo-bung-linh-my-phong-cach-chat-vai-kaki-cao-cap-chong-nuoc-nhe-hang-chinh-hang-p191820415.html?
4.0,Bee Gee,Túi thời trang nam,134040382,Túi đeo chéo nam nữ thời trang BEE GEE 0127 để điện thoại ipad chống thấm nước đẹp chất lượng tốt,54000,Túi đeo chéo nam,136,47,https://tiki.vn/tui-deo-cheo-nam-nu-thoi-trang-bee-gee-0127-de-dien-thoai-ipad-chong-tham-nuoc-dep-chat-luong-tot-p134040370.html?
4.6,ANANSHOP688,Túi thời trang nam,90507805,Túi đeo chéo đeo ngực nam có khóa chống trộm chống nước cao cấp,384000,Túi đeo chéo nam,108,36,https://tiki.vn/tui-deo-cheo-deo-nguc-nam-co-khoa-chong-trom-chong-nuoc-cao-cap-p90507801.html?
5.0,ANANSHOP688,Túi thời trang nam,185991223,Túi đeo chéo nam đa năng cao cấp phong cách mới,302000,Túi đeo chéo nam,43,16,https://tiki.vn/tui-deo-cheo-nam-da-nang-cao-cap-phong-cach-moi-p185991219.html?
4.7,KEIO NIPPON,Túi thời trang nam,49770841,[ KEIO NIPPON ] Ví Đứng Nam Nữ Da Bò Cao Cấp ,199000,Ví nam,465,187,https://tiki.vn/keio-nippon-vi-dung-nam-nu-da-bo-cao-cap-p49076743.html?
4.5,ANANSHOP688,Túi thời trang nam,190845671,ví nam ví nam clutch cầm tay cao cấp,326000,Ví nam,29,6,https://tiki.vn/vi-nam-vi-nam-clutch-cam-tay-cao-cap-p190845667.html?
5.0,SAIGIO,Túi thời trang nam,126039329,"Bóp Đựng Thẻ ATM Nhỏ Gọn SUPPLE, Da Bò SMALL PEBBLE Mềm Mại - Bền Bỉ, Chống Xước - Chống Nhăn Tốt, Thiết Kế Hiện Đại, Ngăn Súp Lê Rộng, Đựng Được Nhiều Thẻ Ngân Hàng, Card Danh Thiếp, Căn Cước Công Dân, Dáng Đứng - Gập 2 – Hàng Chính Hãng SAIGIO",550000,Ví nam,17,5,https://tiki.vn/bop-dung-the-atm-nho-gon-cao-cap--da-bo-pebble-mem-mai---ben-bi--chong-xuoc---chong-nhan-tot--thiet-ke-co-dien--dang-dung---gap-2--dung-the-ngan-hang--card-danh-thiep--can-cuoc-cong-dan--hinh-luu-niem---hang-chinh-hang-saigio-p126039327.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293894_Y.1876214_Z.3957539_CN.AUTO---Bop-%C4%90ung-The-ATM-Nho-Gon-SUPPLE%2C-Da-Bo-SMALL-PEBBLE-Mem-Mai---Ben-Bi%2C-Chong-Xuoc---Chong-Nhan-Tot%2C-Thiet-Ke-Hien-%C4%90ai%2C-Ngan-Sup-Le-Rong%2C-%C4%90ung-%C4%90uoc-Nhieu-The-Ngan-Hang%2C-Card-Danh-Thiep%2C-Can-Cuoc-Cong-Dan%2C-Dang-%C4%90ung---Gap-2-%E2%80%93-Hang-Chinh-Hang-SAIGIO---&itm_medium=CPC&itm_source=tiki-ads&
4.8,GREPACO,Túi thời trang nam,71178010,Túi Đeo Chéo Canvas Messenger Ipad Oxford Cao Cấp Màu Đen Có Dây Kéo Và Ngăn Phụ Trong Ngoài Thời Trang Cá Tính,99000,Túi đeo chéo nam,524,204,https://tiki.vn/tui-deo-cheo-canvas-messenger-ipad-oxford-cao-cap-mau-den-co-day-keo-va-ngan-phu-trong-ngoai-thoi-trang-ca-tinh-p71178009.html?
4.6,KEIO NIPPON,Túi thời trang nam,72724929,"Ví Nam Vân Cá Sấu KEIO NIPPON Da Bò Nhập Khẩu Italia, Kích thước 12x9.5 cm, Khóa Kéo DBVCS12",219000,Ví nam,284,142,https://tiki.vn/vi-nam-van-ca-sau-keio-nippon-da-bo-nhap-khau-italia-kich-thuoc-12x9-5-cm-khoa-keo-dbvcs12-p72724925.html?
4.7,Galaxy Store,Túi thời trang nam,74926239,Túi Bao Tử Đeo Chéo Cao Cấp Đơn Giản Nhỏ Gọn Nam Nữ Để Điện Thoại Ví Galaxy Store GTBT02 - Hàng Chính Hãng,59000,"Túi bao tử, túi đeo bụng",184,48,https://tiki.vn/tui-bao-tu-deo-cheo-cao-cap-don-gian-nho-gon-nam-nu-de-dien-thoai-vi-galaxy-store-gtbt02-hang-chinh-hang-p74926237.html?
5.0,KEIO NIPPON,Túi thời trang nam,75417730,"Bóp Ví Dài Nam Nữ KEIO NIPPON Da Bò Mill Cao Cấp Nhập Khẩu, Đựng Điện Thoại, Hộ Chiếu Kích Thước 20x11x2.5 cm VID0003",429000,Ví nam,64,33,https://tiki.vn/bop-vi-dai-nam-nu-keio-nippon-da-bo-mill-cao-cap-nhap-khau-dung-dien-thoai-ho-chieu-kich-thuoc-20x11x2-5-cm-vid0003-p75417728.html?
4.5,Baellerry,Túi thời trang nam,22012666,Bóp Ví Da Sang Trọng Thương Hiệu Baellery Mã BLR1152 Bóp Ví Da Nam Cao Cấp,89000,Ví nam,1575,238,https://tiki.vn/bop-vi-da-sang-trong-thuong-hieu-baellery-ma-blr1152-bop-vi-da-nam-cao-cap-p22012658.html?
5.0,ANANSHOP688,Túi thời trang nam,184491431,Túi đeo chéo nam 100% da bò thật cao cấp phong cách mới,451000,Túi đeo chéo nam,51,18,https://tiki.vn/tui-deo-cheo-nam-100-da-bo-that-cao-cap-phong-cach-moi-p184491427.html?
4.5,Besti,Túi thời trang nam,176147573,"Túi Đeo Chéo Nam Thể Thao Chống Nước, Chống Xước, Chống Bám Bụi,chất Liệu Vải Oxford Thiết Kế Thông Minh, Phong Cách Hiện Đại Thời Trang Cao Cấp Besti Y03- Hàng Chính Hãng",250000,Túi đeo chéo nam,69,24,https://tiki.vn/tui-deo-cheo-nam-the-thao-chong-nuoc-chong-xuoc-chong-bam-bui-chat-lieu-vai-oxford-thiet-ke-thong-minh-phong-cach-hien-dai-thoi-trang-cao-cap-besti-y03-hang-chinh-hang-p176147572.html?
4.6,ANANSHOP688,Túi thời trang nam,185995686,Túi đeo chéo đeo ngực nam đa năng cao cấp phong cách mới,245000,Túi đeo chéo nam,49,14,https://tiki.vn/tui-deo-cheo-deo-nguc-nam-da-nang-cao-cap-phong-cach-moi-p185995682.html?
5.0,Lata,Túi thời trang nam,50677241,Ví nam thời trang da thật LATA LVN59,360000,Ví nam,25,7,https://tiki.vn/vi-nam-thoi-trang-da-that-lata-lvn59-p50677239.html?
4.8,Bụi Leather,Túi thời trang nam,124935603,"Ví nam, bóp nam da bò Nappa Bụi Leather V101 - Bảo hành 12 tháng",199000,Ví nam,181,76,https://tiki.vn/vi-nam-bop-nam-da-bo-nappa-bui-leather-v101-bao-hanh-12-thang-p124935591.html?
4.5,Bụi Leather,Túi thời trang nam,155495939,"Ví namecard da bò V131, ví đựng thẻ card holder da thật nhỏ gọn, thương hiệu Bụi leather chuyên đồ da thật",47000,Ví nam,281,22,https://tiki.vn/vi-namecard-da-bo-v131-vi-dung-the-card-holder-da-that-nho-gon-thuong-hieu-bui-leather-chuyen-do-da-that-p155495937.html?
5.0,GREPACO,Túi thời trang nam,198224202,"Túi Đeo Chéo Grepaco Nam Nữ Unisex Vải Bố Canvas Thời Trang Hàn Quốc Đa Năng Đựng Điện Thoại Máy Tính Bảng Mini Chống Thấm Xước Nhiều Ngăn Khóa Kéo YKK, Phù Hợp Nhiều Kiểu Xách Đeo Khác Nhau - Hàng Chính Hãng",99000,Túi đeo chéo nam,65,14,https://tiki.vn/tui-deo-cheo-grepaco-nam-nu-unisex-vai-bo-canvas-thoi-trang-han-quoc-da-nang-dung-dien-thoai-ipad-mini-chong-tham-xuoc-nhieu-ngan-khoa-keo-ykk-phu-hop-nhieu-kieu-xach-deo-khac-nhau-hang-chinh-hang-p198224201.html?
4.7,Lata,Túi thời trang nam,8564322,Ví Nam Da Thật LATA LVN006,249000,Ví nam,463,66,https://tiki.vn/vi-nam-da-that-lata-lvn006-p8564318.html?
4.6,Besti,Túi thời trang nam,174661876,"Túi Đeo Chéo Ngực Cho Nam Chống Nước, Chống Xước, Chống Bám Bẩn, Nhiều Ngăn Phong Cách Thời Trang Cao Cấp Besti Y02- Hàng Chính Hãng",190000,Túi đeo chéo nam,94,21,https://tiki.vn/tui-deo-cheo-nguc-cho-nam-chong-nuoc-chong-xuoc-chong-bam-ban-nhieu-ngam-phong-cach-thoi-trang-cao-cap-besti-y02-hang-chinh-hang-p174661875.html?
4.7,ANANSHOP688,Túi thời trang nam,163281653,Túi đeo chéo đeo ngực nam cao cấp phong cách châu âu,672000,Túi đeo chéo nam,28,7,https://tiki.vn/tui-deo-cheo-deo-nguc-nam-cao-cap-phong-cach-chau-au-p163281652.html?
,ANANSHOP688,Túi thời trang nam,271448549,Túi đeo vai thời trang thể thao công sở chống sốc chống nước cao cấp phong cách mới,332000,Túi đeo chéo nam,2,,https://tiki.vn/tui-deo-vai-thoi-trang-the-thao-cong-so-chong-soc-chong-nuoc-cao-cap-phong-cach-moi-p271448547.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293209_Y.1875529_Z.3954680_CN.AUTO---Tui-deo-cheo-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.7,Bee Gee,Túi thời trang nam,191490271,Túi đeo chéo nam nữ cao cấp vải chống thấm nước BEE GEE DCN9031B,335000,Túi đeo chéo nam,41,10,https://tiki.vn/tui-deo-cheo-nam-nu-cao-cap-vai-chong-tham-nuoc-bee-gee-dcn9031b-p191490265.html?
5.0,ANANSHOP688,Túi thời trang nam,185991225,Túi đeo chéo nam đa năng cao cấp phong cách mới,315000,Túi đeo chéo nam,43,16,https://tiki.vn/tui-deo-cheo-nam-da-nang-cao-cap-phong-cach-moi-p185991219.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293209_Y.1875529_Z.3954506_CN.AUTO---Tui-deo-cheo-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.8,ANANSHOP688,Túi thời trang nam,75645915,Túi đeo chéo nam phong cách mới tích hợp khóa chống trộm và chống thấm nước cao cấp,302000,Túi đeo chéo nam,138,57,https://tiki.vn/tui-deo-cheo-nam-phong-cach-moi-tich-hop-khoa-chong-trom-va-chong-tham-nuoc-cao-cap-p75645911.html?
4.6,ANANSHOP688,Túi thời trang nam,75728674,Túi đeo chéo nam tích hợp khóa chống trộm chống nước cao cấp phong cách mới,272000,Túi đeo chéo nam,111,48,https://tiki.vn/tui-deo-cheo-nam-tich-hop-khoa-chong-trom-chong-nuoc-cao-cap-phong-cach-moi-p75728670.html?
4.7,KEIO NIPPON,Túi thời trang nam,75409421,[ KEIO NIPPON ] Ví Nam Da Bò Saffiano Cao Cấp Nhập Khẩu | Bóp Nam Kiểu Ngang,199000,Ví nam,429,170,https://tiki.vn/keio-nippon-vi-nam-da-bo-saffiano-cao-cap-nhap-khau-bop-nam-kieu-ngang-p53459983.html?
4.6,KEIO NIPPON,Túi thời trang nam,75418305,"Bóp Ví Dài Nam Nữ KEIO NIPPON Da Bò Mill Cao Cấp Nhập Khẩu, Kích Thước 18x9x2cm VID-GAP001",299000,Ví nam,114,50,https://tiki.vn/bop-vi-dai-nam-nu-keio-nippon-da-bo-mill-cao-cap-nhap-khau-kich-thuoc-18x9x2cm-vid-gap001-p75418303.html?
3.9,ANANSHOP688,Túi thời trang nam,193607573,Túi đeo chéo nam đa năng cao cấp phong cách mới,170000,Túi đeo chéo nam,60,13,https://tiki.vn/tui-deo-cheo-nam-da-nang-cao-cap-phong-cach-moi-p193607571.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293209_Y.1875529_Z.3954661_CN.AUTO---Tui-deo-cheo-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.5,TRITA,Túi thời trang nam,138556978,Cặp da nam công sở TRITA TCA16,239000,Túi xách công sở nam,26,8,https://tiki.vn/cap-da-nam-cong-so-trita-tca16-p138556972.html?
5.0,SimpleCarry,Túi thời trang nam,4207985,Túi đựng ipad Simplecarry LC Ipad ,390000,Túi đeo chéo nam,74,17,https://tiki.vn/tui-dung-ipad-simplecarry-lc-ipad-p4207965.html?
5.0,ANANSHOP688,Túi thời trang nam,95446222,Túi xách nam công sở cao cấp siêu bền đẹp,400000,Túi xách công sở nam,40,6,https://tiki.vn/tui-xach-nam-cong-so-cao-cap-sieu-ben-dep-p95446218.html?
5.0,TRITA,Túi thời trang nam,183531126,Túi đeo chéo da nam dáng ngang phối ngăn đôi TRITA RTN6,279000,Túi đeo chéo nam,62,17,https://tiki.vn/tui-deo-cheo-da-nam-dang-ngang-phoi-ngan-doi-trita-rtn6-p183531122.html?
4.5,Nguyen Leather,Túi thời trang nam,48108584,"Ví Nam Đứng , Bóp Nam Dáng Đứng Nhỏ Gọn Sang Trọng, Da Bò Thật 100%",410000,Ví nam,106,40,https://tiki.vn/vi-nam-dung-bop-nam-dang-dung-nho-gon-sang-trong-da-bo-that-100-p48108583.html?
4.6,KEIO NIPPON,Túi thời trang nam,58423246,"Ví Nam Cao Cấp KEIO NIPPON | Da Bò Nhập Khẩu Ý | Size 12 x 9,5 cm | Đựng CMND, GPLX, Cà Vẹt Xe",249000,Ví nam,184,83,https://tiki.vn/vi-nam-cao-cap-keio-nippon-da-bo-nhap-khau-y-size-12-x-9-5-cm-dung-cmnd-gplx-ca-vet-xe-p58423244.html?
4.7,TRITA,Túi thời trang nam,83677959,Balo đeo chéo nam thời trang Yuumy RBAC01,169000,Túi đeo chéo nam,135,59,https://tiki.vn/balo-deo-cheo-nam-thoi-trang-yuumy-rbac01-p83677957.html?
,ANANSHOP688,Túi thời trang nam,253111688,Túi đeo vai nam công sở thông minh vải oxford cao cấp chống thấm nước phong cách hàn quốc,298000,Túi đeo chéo nam,6,,https://tiki.vn/tui-deo-vai-nam-cong-so-thong-minh-vai-oxford-cao-cap-chong-tham-nuoc-phong-cach-han-quoc-p253111686.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293209_Y.1875529_Z.3954630_CN.AUTO---Tui-deo-cheo-nam---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.5,D&D Fashion,Túi thời trang nam,191606874,Ví Nam Trơn Da Pu Nhiều Ngăn Có Khóa Nhỏ Gọn Tiện Lợi Cho Phái Nam D&D Fashion,19000,Ví nam,158,2,https://tiki.vn/vi-nam-tron-da-pu-nhieu-ngan-co-khoa-nho-gon-tien-loi-cho-phai-nam-d-d-fashion-p191606872.html?
4.5,TROY,Túi thời trang nam,7842371,Cặp nam đeo chéo TROY phối nắp,93000,Túi đeo chéo nam,201,33,https://tiki.vn/cap-nam-deo-cheo-troy-phoi-nap-p7763050.html?
,Bee Gee,Túi thời trang nam,153471500,Cặp da bò dập vân CÁ SẤU - BEEGEE 5509,2200000,Túi xách công sở nam,4,,https://tiki.vn/cap-da-bo-dap-van-ca-sau-beegee-5509-p153471499.html?
4.5,ANANSHOP688,Túi thời trang nam,198474611,Ví nam 100% da bò thật cao cấp phong cách mới,272000,Ví nam,4,2,https://tiki.vn/vi-nam-100-da-bo-that-cao-cap-phong-cach-moi-p198474607.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293220_Y.1875540_Z.3954611_CN.AUTO---Vi-nam-dung---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
5.0,Tomtoc,Túi thời trang nam,75341005,TÚI ĐEO CHÉO TOMTOC (USA) LIGHTWEIGHT CODURA SLING BAG BLACK (H02-A04D) - HÀNG CHÍNH HÃNG,950000,Túi đeo chéo nam,5,2,https://tiki.vn/tui-deo-cheo-tomtoc-usa-lightweight-codura-sling-bag-black-h02-a04d-hang-chinh-hang-p72673634.html?
4.8,ANANSHOP688,Túi thời trang nam,93843378,Túi đeo chéo đeo ngực nam cao cấp phong cách châu âu,740000,Ví nam,19,4,https://tiki.vn/tui-deo-cheo-deo-nguc-nam-cao-cap-phong-cach-chau-au-p93843376.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293220_Y.1875540_Z.3954619_CN.AUTO---Vi-nam-dung---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
5.0,Sakos,Túi thời trang nam,225919022,Túi Đeo Chéo IBag Thời Trang Cao Cấp SAKOS CENTERA,1285000,Túi đeo chéo nam,8,4,https://tiki.vn/tui-deo-cheo-ibag-thoi-trang-cao-cap-sakos-centera-p175425259.html?
3.0,ANANSHOP688,Túi thời trang nam,198467555,Ví nam da bò cao cấp phong cách mới,180000,Ví nam,3,1,https://tiki.vn/vi-nam-da-bo-cao-cap-phong-cach-moi-p198467551.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.293220_Y.1875540_Z.3954583_CN.AUTO---Vi-nam-dung---2024%2F06%2F01-01%3A35%3A56&itm_medium=CPC&itm_source=tiki-ads&
4.3,Bee Gee,Túi thời trang nam,13436995,Túi đeo chéo thời trang BEE GEE 037,64000,Túi đeo chéo nam,113,6,https://tiki.vn/tui-deo-cheo-thoi-trang-bee-gee-037-p13436994.html?
4.7,Bụi Leather,Túi thời trang nam,125289844,"Ví nam, bóp nam da bò Saffiano Bụi Leather V140 - Bảo hành 12 tháng",205000,Ví nam,148,63,https://tiki.vn/vi-nam-bop-nam-da-bo-saffiano-bui-leather-v140-bao-hanh-12-thang-p125289842.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.123214_Y.1206477_Z.2864602_CN.Vi-da&itm_medium=CPC&itm_source=tiki-ads&
4.8,KEIO NIPPON,Túi thời trang nam,66629127,"Ví Nam KEIO NIPPON Da Bò Cao Cấp Xuất Khẩu Hàn Quốc, Ví Da Nam Mỏng Ngang Korea",179000,Ví nam,80,39,https://tiki.vn/vi-nam-keio-nippon-da-bo-cao-cap-xuat-khau-han-quoc-vi-da-nam-mong-ngang-korea-p66629126.html?
4.5,ANANSHOP688,Túi thời trang nam,190860892,Ví nam da bò cao cấp phong cách mới,190000,Ví nam,136,30,https://tiki.vn/vi-nam-da-bo-cao-cap-phong-cach-moi-p190860890.html?
4.7,ANANSHOP688,Túi thời trang nam,82372885,Túi đeo chéo nam cao cấp phong cách mới,270000,Túi đeo chéo nam,92,26,https://tiki.vn/tui-deo-cheo-nam-cao-cap-phong-cach-moi-p82372883.html?
4.2,HARAS,Túi thời trang nam,956684,Ví Nam HARAS V05 (12 x 2 cm) - Đen,90000,Ví nam,2675,115,https://tiki.vn/vi-nam-haras-v05-12-x-2-cm-den-p910662.html?
4.7,TRITA,Túi thời trang nam,186270974,Túi xách da nam công sở TRITA RTN8,285000,Túi xách công sở nam,44,15,https://tiki.vn/tui-xach-da-nam-cong-so-trita-rtn8-p186270968.html?
4.2,ANANSHOP688,Túi thời trang nam,108311446,Túi xách túi đeo chéo nam 100% da bò thật cao cấp phong cách mới,433000,Túi đeo chéo nam,20,5,https://tiki.vn/tui-xach-tui-deo-cheo-nam-100-da-bo-that-cao-cap-phong-cach-moi-p108311444.html?
4.1,WEIXIER,Túi thời trang nam,25407744,Túi Đeo Chéo Da Nam Cao Cấp Túi Nắp Weixier B0834,257000,Túi đeo chéo nam,221,52,https://tiki.vn/tui-deo-cheo-da-nam-cao-cap-tui-nap-weixier-b0834-p25407742.html?
4.6,Khacten.com,Túi thời trang nam,56029766,VÍ SEN 1 - CHÍNH HÃNG KHACTEN.COM,300000,Ví nam,44,14,https://tiki.vn/vi-sen-1-chinh-hang-khac-ten-p56029758.html?
,YVan,Túi thời trang nam,192128366,Túi xách da nam công sở da PU cao cấp hàng hiệu chính hãng YVan F80166-5,650000,Túi xách công sở nam,2,,https://tiki.vn/tui-xach-da-nam-cong-so-da-pu-cao-cap-hang-hieu-chinh-hang-yvan-f80166-5-p192128365.html?
4.5,Kabek,Túi thời trang nam,125938292,Túi Đeo Chéo Nam Nữ Chống Nước Thời Trang Kabek TD23 Túi Bao Tử Unisex Dệt Trơn Trượt Nước Đeo Hông Lưng Bụng Màu Đen Phù Hợp Nam Nữ Thời Trang Phong Cách Nhật Bản Thiết Kế Basic Hiện Đại Đơn Giản,63000,Túi đeo chéo nam,46,19,https://tiki.vn/tu-i-deo-cheo-nam-nu-chong-nuoc-thoi-trang-kabek-td23-tui-bao-tu-unisex-det-tron-truot-nuoc-deo-hong-lung-bung-mau-den-phu-hop-nam-nu-thoi-trang-phong-cach-nhat-ban-thiet-ke-basic-hien-dai-don-gian-p77033102.html?
4.7,TRITA,Túi thời trang nam,58478580,Túi đeo chéo nam thời trang TRITA RTN3,195000,Túi đeo chéo nam,298,123,https://tiki.vn/tui-deo-cheo-nam-thoi-trang-trita-rtn3-p58478574.html?
5.0,ARCTIC HUNTER,Túi thời trang nam,111868736,"Túi đeo chéo, đeo hông Arctic Hunter K00093 chất liệu Oxford chống thấm nước, thiết kế nhiều ngăn tiện dụng",399000,Túi đeo chéo nam,73,36,https://tiki.vn/tui-deo-cheo-deo-hong-arctic-hunter-k00093-chat-lieu-oxford-chong-tham-nuoc-thiet-ke-nhieu-ngan-tien-dung-p111868735.html?
4.5,ANANSHOP688,Túi thời trang nam,44324919,Túi xách da bò công sở cao cấp phong cách châu âu TX7602,850000,Túi xách công sở nam,18,4,https://tiki.vn/tui-xach-da-bo-cong-so-cao-cap-phong-cach-chau-au-tx7602-p44324918.html?
,YVan,Túi thời trang nam,189337218,Túi đeo chéo nam nữ đa năng vải cao cấp chính hãng YVan 8882,325000,Túi đeo chéo nam,1,,https://tiki.vn/tui-deo-cheo-nam-nu-da-nang-vai-cao-cap-chinh-hang-yvan-8882-p189337217.html?
,VO Luxury Fashion,Túi thời trang nam,133900170, Ví nam da bò thật VO 031005,165000,Ví nam,1,,https://tiki.vn/vi-nam-da-bo-that-vo-031005-p133900168.html?
